season,date,away_team,away_point_spread,away_money_line,away_money_line
2022-23,12/30/22,PHX,2.5,115,115
2022-23,12/30/22,MIN,7.5,260,260
2022-23,12/30/22,DET,7.5,250,250
2022-23,12/30/22,PHI,0.5,-110,-110
2022-23,12/30/22,MIA,4.5,160,160
2022-23,12/30/22,UTA,3.5,140,140
2022-23,12/30/22,POR,1,-104,-104
2022-23,12/31/22,LAC,-2.5,-135,-135
2022-23,12/31/22,DAL,-7,-275,-275
2022-23,12/31/22,NYK,-3.5,-155,-155
2022-23,12/31/22,BRK,-6,-240,-240
2022-23,12/31/22,CLE,0.5,-109,-109
2022-23,12/31/22,ORL,6.5,215,215
2022-23,12/31/22,PHI,-2.5,-138,-138
2022-23,12/31/22,DET,7.5,240,240
2022-23,12/31/22,MIA,4.5,155,155
2022-23,1/1/23,WAS,2.5,120,120
2022-23,1/1/23,BOS,-3.5,-155,-155
2022-23,1/1/23,SAC,4.5,150,150
2022-23,1/2/23,PHX,3,130,130
2022-23,1/2/23,CHI,4.5,155,155
2022-23,1/2/23,TOR,1.5,100,100
2022-23,1/2/23,LAL,2,110,110
2022-23,1/2/23,ORL,6,185,185
2022-23,1/2/23,SAS,12,550,550
2022-23,1/2/23,DAL,-7,-270,-270
2022-23,1/2/23,DEN,-1.5,-130,-130
2022-23,1/2/23,ATL,2,106,106
2022-23,1/2/23,DET,10,350,350
2022-23,1/2/23,MIA,2.5,115,115
2022-23,1/3/23,WAS,7.5,245,245
2022-23,1/3/23,BOS,-11,-600,-600
2022-23,1/3/23,SAC,3.5,130,130
2022-23,1/4/23,OKC,-1,-115,-115
2022-23,1/4/23,MEM,-6.5,-275,-275
2022-23,1/4/23,PHX,5.5,185,185
2022-23,1/4/23,IND,5,176,176
2022-23,1/4/23,MIL,5.5,185,185
2022-23,1/4/23,SAS,10.5,375,375
2022-23,1/4/23,BRK,-5,-200,-200
2022-23,1/4/23,HOU,7.5,235,235
2022-23,1/4/23,POR,-1,-117,-117
2022-23,1/4/23,DET,7,222,222
2022-23,1/4/23,ATL,2,105,105
2022-23,1/4/23,MIA,-8.5,-335,-335
2022-23,1/5/23,MEM,-6.5,-245,-245
2022-23,1/5/23,BOS,-3,-145,-145
2022-23,1/5/23,UTA,-7,-260,-260
2022-23,1/5/23,LAC,4.5,170,170
2022-23,1/6/23,CHI,5,165,165
2022-23,1/6/23,POR,2,108,108
2022-23,1/6/23,BRK,-4,-170,-170
2022-23,1/6/23,NYK,4,150,150
2022-23,1/6/23,WAS,1,-105,-105
2022-23,1/6/23,CHO,10,385,385
2022-23,1/6/23,DET,1.5,106,106
2022-23,1/6/23,CLE,6,180,180
2022-23,1/6/23,LAC,5.5,190,190
2022-23,1/6/23,MIA,0.5,-112,-112
2022-23,1/6/23,ATL,-2.5,-136,-136
2022-23,1/7/23,BOS,-15,-1100,-1100
2022-23,1/7/23,UTA,-2.5,-134,-134
2022-23,1/7/23,ORL,9,320,320
2022-23,1/7/23,ORL,7,215,215
2022-23,1/7/23,LAL,8,255,255
2022-23,1/8/23,PHI,-5.5,-210,-210
2022-23,1/8/23,POR,3,135,135
2022-23,1/8/23,CHO,6,185,185
2022-23,1/8/23,BRK,-2,-130,-130
2022-23,1/8/23,UTA,5.5,190,190
2022-23,1/8/23,MIN,-3.5,-159,-159
2022-23,1/8/23,DAL,4.5,152,152
2022-23,1/8/23,CLE,-6,-225,-225
2022-23,1/8/23,ATL,2.5,120,120
2022-23,1/9/23,ORL,2,105,105
2022-23,1/9/23,CHI,9,330,330
2022-23,1/9/23,MIL,1,-105,-105
2022-23,1/9/23,SAS,11,450,450
2022-23,1/9/23,LAL,13,550,550
2022-23,1/9/23,ORL,7,215,215
2022-23,1/10/23,DET,15,850,850
2022-23,1/10/23,CHO,8,250,250
2022-23,1/10/23,OKC,2.5,110,110
2022-23,1/10/23,CLE,-2.5,-135,-135
2022-23,1/10/23,PHX,12.5,575,575
2022-23,1/10/23,ORL,9,285,285
2022-23,1/10/23,DAL,1.5,100,100
2022-23,1/11/23,CHI,-1,-120,-120
2022-23,1/11/23,MIN,-6,-240,-240
2022-23,1/11/23,MIL,-4,-175,-175
2022-23,1/11/23,ORL,9.5,330,330
2022-23,1/11/23,IND,5,170,170
2022-23,1/11/23,SAS,13.5,750,750
2022-23,1/11/23,HOU,9,330,330
2022-23,1/11/23,PHX,14.5,750,750
2022-23,1/12/23,OKC,10.5,400,400
2022-23,1/12/23,MIL,6,195,195
2022-23,1/12/23,BOS,-1,-115,-115
2022-23,1/12/23,CHO,8,250,250
2022-23,1/12/23,CLE,-1,-115,-115
2022-23,1/12/23,DAL,-2.5,-135,-135
2022-23,1/13/23,ATL,-3.5,-162,-162
2022-23,1/13/23,ORL,-5,-200,-200
2022-23,1/13/23,NYK,-3.5,-160,-160
2022-23,1/13/23,GSW,-8.5,-350,-350
2022-23,1/13/23,OKC,4.5,160,160
2022-23,1/13/23,PHX,6.5,205,205
2022-23,1/13/23,ORL,5.5,185,185
2022-23,1/13/23,HOU,9.5,375,375
2022-23,1/13/23,DEN,5.5,170,170
2022-23,1/14/23,MIL,4.5,158,158
2022-23,1/14/23,BOS,-7.5,-285,-285
2022-23,1/14/23,MEM,-7.5,-295,-295
2022-23,1/14/23,ATL,7.5,250,250
2022-23,1/14/23,CLE,-4,-170,-170
2022-23,1/14/23,PHI,-6.5,-250,-250
2022-23,1/14/23,DAL,4.5,145,145
2022-23,1/15/23,NYK,-8.5,-350,-350
2022-23,1/15/23,HOU,10,390,390
2022-23,1/15/23,GSW,-6,-220,-220
2022-23,1/15/23,OKC,4.5,170,170
2022-23,1/15/23,SAC,-6.5,-250,-250
2022-23,1/15/23,ORL,11.5,425,425
2022-23,1/15/23,DAL,9.5,328,328
2022-23,1/15/23,PHI,-5.5,-215,-215
2022-23,1/16/23,BOS,-8.5,-350,-350
2022-23,1/16/23,IND,5.5,185,185
2022-23,1/16/23,ORL,8,250,250
2022-23,1/16/23,TOR,2.5,110,110
2022-23,1/16/23,GSW,-2.5,-140,-140
2022-23,1/16/23,MIA,1.5,100,100
2022-23,1/16/23,UTA,4.5,152,152
2022-23,1/16/23,PHX,12.5,550,550
2022-23,1/16/23,HOU,7.5,250,250
2022-23,1/17/23,TOR,1.5,105,105
2022-23,1/17/23,BRK,-1.5,-130,-130
2022-23,1/17/23,POR,6,195,195
2022-23,1/17/23,PHI,2,105,105
2022-23,1/18/23,WAS,5.5,180,180
2022-23,1/18/23,ATL,3,126,126
2022-23,1/18/23,CHO,-2.5,-143,-143
2022-23,1/18/23,MIA,-3.5,-155,-155
2022-23,1/18/23,CLE,7.5,250,250
2022-23,1/18/23,IND,4.5,152,152
2022-23,1/18/23,LAC,8.5,300,300
2022-23,1/18/23,MIN,9,330,330
2022-23,1/18/23,SAC,2.5,120,120
2022-23,1/19/23,CHI,-11.5,-290,-290
2022-23,1/19/23,GSW,7,230,230
2022-23,1/19/23,TOR,-4,-175,-175
2022-23,1/19/23,BRK,-3.5,-160,-160
2022-23,1/19/23,PHI,-1,-120,-120
2022-23,1/20/23,ORL,1,-105,-105
2022-23,1/20/23,NYK,3.5,140,140
2022-23,1/20/23,MIA,-1.5,-125,-125
2022-23,1/20/23,GSW,10.5,400,400
2022-23,1/20/23,LAC,-7.5,-280,-280
2022-23,1/20/23,IND,6.5,215,215
2022-23,1/20/23,BRK,5,165,165
2022-23,1/20/23,MEM,-6.5,-250,-250
2022-23,1/20/23,OKC,5.5,175,175
2022-23,1/21/23,BOS,-3,-148,-148
2022-23,1/21/23,ORL,7,230,230
2022-23,1/21/23,MIL,3.5,133,133
2022-23,1/21/23,CHO,8,265,265
2022-23,1/21/23,HOU,8,280,280
2022-23,1/21/23,IND,3.5,130,130
2022-23,1/21/23,PHI,5.5,185,185
2022-23,1/22/23,LAC,2.5,110,110
2022-23,1/22/23,ORL,7.5,245,245
2022-23,1/22/23,NYK,3,126,126
2022-23,1/22/23,OKC,3,135,135
2022-23,1/22/23,MEM,-8.5,-340,-340
2022-23,1/22/23,BRK,8,265,265
2022-23,1/22/23,LAL,6,190,190
2022-23,1/23/23,MIL,-11.5,-550,-550
2022-23,1/23/23,BOS,-6.5,-265,-265
2022-23,1/23/23,ATL,1.5,105,105
2022-23,1/23/23,MIN,-5.5,-225,-225
2022-23,1/23/23,CHO,8.5,320,320
2022-23,1/23/23,SAS,8.5,285,285
2022-23,1/23/23,MEM,4.5,170,170
2022-23,1/24/23,CHI,-1.5,-120,-120
2022-23,1/24/23,CLE,-2.5,-145,-145
2022-23,1/24/23,BOS,2.5,120,120
2022-23,1/24/23,DEN,-2.5,-145,-145
2022-23,1/24/23,WAS,7.5,230,230
2022-23,1/24/23,CHO,7.5,250,250
2022-23,1/24/23,LAC,-4,-167,-167
2022-23,1/25/23,IND,5.5,175,175
2022-23,1/25/23,BRK,7.5,250,250
2022-23,1/25/23,MIN,3,120,120
2022-23,1/25/23,ATL,-1,-110,-110
2022-23,1/25/23,DEN,12.5,550,550
2022-23,1/25/23,WAS,-2,-130,-130
2022-23,1/25/23,MEM,3.5,125,125
2022-23,1/25/23,TOR,3.5,130,130
2022-23,1/25/23,UTA,3.5,145,145
2022-23,1/25/23,SAS,8,260,260
2022-23,1/26/23,CHI,-2.5,-150,-150
2022-23,1/26/23,NYK,9,310,310
2022-23,1/26/23,DET,8.5,285,285
2022-23,1/26/23,CLE,-8,-320,-320
2022-23,1/26/23,DAL,1.5,105,105
2022-23,1/26/23,SAS,13,700,700
2022-23,1/27/23,MIL,-6.5,-245,-245
2022-23,1/27/23,MEM,-1,-114,-114
2022-23,1/27/23,CLE,1.5,-102,-102
2022-23,1/27/23,ORL,9,310,310
2022-23,1/27/23,TOR,5.5,152,152
2022-23,1/28/23,DEN,3.5,136,136
2022-23,1/28/23,NYK,1,-105,-105
2022-23,1/28/23,HOU,5.5,188,188
2022-23,1/28/23,CHI,-2.5,-135,-135
2022-23,1/28/23,LAC,1.5,100,100
2022-23,1/28/23,WAS,5.5,190,190
2022-23,1/28/23,PHX,-5,-210,-210
2022-23,1/28/23,SAC,-1,-115,-115
2022-23,1/28/23,LAL,8.5,270,270
2022-23,1/28/23,DAL,7.5,250,250
2022-23,1/28/23,TOR,5.5,130,130
2022-23,1/29/23,MIA,-5.5,-225,-225
2022-23,1/29/23,IND,8.5,275,275
2022-23,1/29/23,LAC,11.5,480,480
2022-23,1/29/23,ORL,10.5,425,425
2022-23,1/30/23,ORL,10.5,360,360
2022-23,1/30/23,LAL,9,320,320
2022-23,1/30/23,GSW,-4.5,-190,-190
2022-23,1/30/23,SAC,1,-110,-110
2022-23,1/30/23,WAS,-5,-180,-180
2022-23,1/30/23,DET,10.5,400,400
2022-23,1/30/23,TOR,2,110,110
2022-23,1/30/23,ATL,5.5,175,175
2022-23,1/31/23,MIA,4,150,150
2022-23,1/31/23,LAL,12.5,115,115
2022-23,1/31/23,CHO,11.5,450,450
2022-23,1/31/23,LAC,-2.5,-139,-139
2022-23,1/31/23,ORL,7.5,245,245
2022-23,2/1/23,POR,6,190,190
2022-23,2/1/23,ORL,10.5,400,400
2022-23,2/1/23,BRK,9,320,320
2022-23,2/1/23,SAC,-7,-280,-280
2022-23,2/1/23,OKC,-6,-220,-220
2022-23,2/1/23,GSW,-5.5,-210,-210
2022-23,2/1/23,TOR,2.5,115,115
2022-23,2/1/23,ATL,1.5,100,100
2022-23,2/2/23,LAL,-2.5,-134,-134
2022-23,2/2/23,MEM,6.5,215,215
2022-23,2/2/23,MIA,-2.5,-145,-145
2022-23,2/2/23,CHO,6.5,205,205
2022-23,2/2/23,ORL,5.5,175,175
2022-23,2/2/23,GSW,7.5,255,255
2022-23,2/2/23,LAC,4.5,158,158
2022-23,2/3/23,SAC,-1,-115,-115
2022-23,2/3/23,POR,4.5,160,160
2022-23,2/3/23,CHO,-1,-113,-113
2022-23,2/3/23,PHX,10.5,380,380
2022-23,2/3/23,TOR,-7.5,-295,-295
2022-23,2/3/23,ORL,5.5,176,176
2022-23,2/3/23,PHI,-10.5,-500,-500
2022-23,2/3/23,ATL,1.5,106,106
2022-23,2/4/23,LAL,1.5,105,105
2022-23,2/4/23,WAS,-1,-112,-112
2022-23,2/4/23,LAC,-2.5,-137,-137
2022-23,2/4/23,PHX,-4.5,-185,-185
2022-23,2/4/23,MIA,6,205,205
2022-23,2/4/23,HOU,10.5,400,400
2022-23,2/4/23,POR,3.5,130,130
2022-23,2/4/23,DAL,10.5,450,450
2022-23,2/4/23,ATL,10.5,400,400
2022-23,2/5/23,ORL,2,115,115
2022-23,2/5/23,CLE,-4,-170,-170
2022-23,2/5/23,TOR,3.5,105,105
2022-23,2/5/23,PHI,-4,-175,-175
2022-23,2/5/23,DEN,9,320,320
2022-23,2/5/23,SAC,-2,-125,-125
2022-23,2/6/23,CLE,-3.5,-157,-157
2022-23,2/6/23,BOS,-8.5,-350,-350
2022-23,2/6/23,LAC,-8.5,-350,-350
2022-23,2/6/23,SAC,-6.5,-260,-260
2022-23,2/6/23,SAS,9.5,340,340
2022-23,2/6/23,DAL,9.5,360,360
2022-23,2/6/23,MIL,-3.5,-165,-165
2022-23,2/6/23,OKC,3.5,135,135
2022-23,2/7/23,NYK,PK,-110,-110
2022-23,2/7/23,PHX,-7,-260,-260
2022-23,2/7/23,ATL,1.5,-102,-102
2022-23,2/7/23,CHI,9.5,370,370
2022-23,2/7/23,MIN,8,295,295
2022-23,2/7/23,OKC,7.5,240,240
2022-23,2/8/23,DET,8.5,330,330
2022-23,2/8/23,CHO,3.5,150,150
2022-23,2/8/23,IND,6.5,230,230
2022-23,2/8/23,SAS,10.5,430,430
2022-23,2/8/23,PHI,2.5,115,115
2022-23,2/8/23,SAC,-8,-345,-345
2022-23,2/8/23,MIN,9,295,295
2022-23,2/8/23,GSW,3,125,125
2022-23,2/8/23,DAL,8.5,280,280
2022-23,2/9/23,DEN,-4.5,-205,-205
2022-23,2/9/23,CHI,-2.5,-130,-130
2022-23,2/9/23,PHX,8,270,270
2022-23,2/9/23,MIL,-7.5,-335,-335
2022-23,2/10/23,NYK,5.5,178,178
2022-23,2/10/23,SAS,3,135,135
2022-23,2/10/23,UTA,8,252,252
2022-23,2/10/23,CHO,10.5,400,400
2022-23,2/10/23,HOU,11,402,402
2022-23,2/10/23,OKC,3.5,145,145
2022-23,2/11/23,PHI,-1,-120,-120
2022-23,2/11/23,MIA,-1.5,-125,-125
2022-23,2/11/23,IND,6,183,183
2022-23,2/11/23,DEN,-8.5,-350,-350
2022-23,2/11/23,UTA,5,170,170
2022-23,2/11/23,SAS,13,585,585
2022-23,2/11/23,CHI,5,170,170
2022-23,2/11/23,LAL,3.5,142,142
2022-23,2/12/23,MEM,4,147,147
2022-23,2/12/23,DET,10.5,403,403
2022-23,2/13/23,UTA,-1,-118,-118
2022-23,2/13/23,ATL,-5,-203,-203
2022-23,2/13/23,HOU,14,703,703
2022-23,2/13/23,SAS,15,882,882
2022-23,2/13/23,DEN,1,-103,-103
2022-23,2/13/23,BRK,2.5,120,120
2022-23,2/13/23,ORL,2.5,120,120
2022-23,2/13/23,ORL,5,170,170
2022-23,2/13/23,MIN,8,265,265
2022-23,2/13/23,LAL,1.5,105,105
2022-23,2/13/23,WAS,3,135,135
2022-23,2/14/23,BOS,9.5,343,343
2022-23,2/14/23,ORL,7,230,230
2022-23,2/14/23,SAC,2.5,126,126
2022-23,2/14/23,GSW,9,302,302
2022-23,2/14/23,WAS,3.5,140,140
2022-23,2/15/23,SAS,5,170,170
2022-23,2/15/23,CLE,0,-106,-106
2022-23,2/15/23,CHI,2.5,121,121
2022-23,2/15/23,DET,12,525,525
2022-23,2/15/23,MIA,1.5,104,104
2022-23,2/15/23,NYK,4,148,148
2022-23,2/15/23,HOU,9.5,350,350
2022-23,2/15/23,UTA,10,366,366
2022-23,2/15/23,DAL,5.5,170,170
2022-23,2/15/23,ORL,5,170,170
2022-23,2/16/23,MIL,-7.5,-295,-295
2022-23,2/16/23,WAS,3,130,130
2022-23,2/16/23,LAC,1,-105,-105
2022-23,2/23/23,BOS,-8.5,-350,-350
2022-23,2/23/23,DET,7,225,225
2022-23,2/23/23,DEN,3,125,125
2022-23,2/23/23,MEM,3.5,140,140
2022-23,2/23/23,ORL,6,180,180
2022-23,2/23/23,SAS,14,750,750
2022-23,2/23/23,OKC,1.5,101,101
2022-23,2/23/23,GSW,6,195,195
2022-23,2/23/23,POR,5.5,175,175
2022-23,2/24/23,NYK,0,-111,-111
2022-23,2/24/23,CLE,1,-101,-101
2022-23,2/24/23,MIA,1.5,106,106
2022-23,2/24/23,CHO,7,238,238
2022-23,2/24/23,OKC,7.5,250,250
2022-23,2/24/23,BRK,1.5,105,105
2022-23,2/24/23,SAC,6.5,210,210
2022-23,2/25/23,TOR,-7,-275,-275
2022-23,2/25/23,IND,2.5,120,120
2022-23,2/25/23,MIA,-4.5,-190,-190
2022-23,2/25/23,ORL,3,131,131
2022-23,2/25/23,DEN,2.5,120,120
2022-23,2/25/23,BOS,-1.5,-125,-125
2022-23,2/25/23,SAS,9.5,350,350
2022-23,2/26/23,PHX,3,130,130
2022-23,2/26/23,BRK,5.5,180,180
2022-23,2/26/23,WAS,4,150,150
2022-23,2/26/23,LAL,4,150,150
2022-23,2/26/23,TOR,6.5,215,215
2022-23,2/26/23,SAC,-3.5,-165,-165
2022-23,2/26/23,MIN,3,125,125
2022-23,2/26/23,HOU,9.5,345,345
2022-23,2/26/23,LAC,3.5,140,140
2022-23,2/27/23,MIA,6,195,195
2022-23,2/27/23,DET,7,230,230
2022-23,2/27/23,BOS,-2.5,-140,-140
2022-23,2/27/23,ORL,4,155,155
2022-23,2/28/23,WAS,7,222,222
2022-23,2/28/23,CHI,5,173,173
2022-23,2/28/23,MIL,-5.5,-215,-215
2022-23,2/28/23,LAL,8.5,285,285
2022-23,2/28/23,SAC,-2.5,-143,-143
2022-23,2/28/23,DEN,-10,-500,-500
2022-23,2/28/23,IND,7,235,235
2022-23,2/28/23,SAS,9,325,325
2022-23,2/28/23,POR,4,150,150
2022-23,2/28/23,MIN,6,210,210
2022-23,3/1/23,CHI,-5.5,-227,-227
2022-23,3/1/23,PHX,-10.5,-550,-550
2022-23,3/1/23,BRK,7.5,250,250
2022-23,3/1/23,CLE,6,202,202
2022-23,3/1/23,PHI,-2,-130,-130
2022-23,3/1/23,MEM,-10,-468,-468
2022-23,3/1/23,LAL,1,-107,-107
2022-23,3/1/23,ORL,2.5,122,122
2022-23,3/2/23,TOR,-2,-130,-130
2022-23,3/2/23,PHI,4,152,152
2022-23,3/2/23,IND,-5.5,-225,-225
2022-23,3/2/23,LAC,-4,-165,-165
2022-23,3/3/23,ORL,-3.5,-160,-160
2022-23,3/3/23,POR,6.5,215,215
2022-23,3/3/23,BRK,11,425,425
2022-23,3/3/23,PHX,-5,-218,-218
2022-23,3/3/23,NYK,-3,-147,-147
2022-23,3/3/23,UTA,-1.5,-124,-124
2022-23,3/3/23,ORL,4,150,150
2022-23,3/3/23,LAC,6,190,190
2022-23,3/3/23,MEM,5,175,175
2022-23,3/3/23,MIN,-1,-119,-119
2022-23,3/4/23,TOR,-1,-120,-120
2022-23,3/4/23,DET,14.5,770,770
2022-23,3/4/23,ATL,1.5,104,104
2022-23,3/4/23,HOU,-1.5,-124,-124
2022-23,3/4/23,PHI,5.5,180,180
2022-23,3/5/23,PHX,1,-104,-104
2022-23,3/5/23,IND,6,195,195
2022-23,3/5/23,GSW,-5,-205,-205
2022-23,3/5/23,CHO,7.5,252,252
2022-23,3/5/23,POR,1.5,106,106
2022-23,3/5/23,UTA,6,193,193
2022-23,3/5/23,SAS,2.5,120,120
2022-23,3/5/23,NYK,5,180,180
2022-23,3/5/23,MEM,7.5,250,250
2022-23,3/6/23,PHI,-6.5,-245,-245
2022-23,3/6/23,POR,-6.5,-247,-247
2022-23,3/6/23,BOS,6,182,182
2022-23,3/6/23,ATL,3,135,135
2022-23,3/6/23,TOR,6,210,210
2022-23,3/6/23,ORL,5,175,175
2022-23,3/7/23,WAS,-8,-306,-306
2022-23,3/7/23,MIL,-7,-280,-280
2022-23,3/7/23,PHI,2,110,110
2022-23,3/7/23,CHO,10.5,390,390
2022-23,3/7/23,GSW,-4.5,-185,-185
2022-23,3/7/23,BRK,-6,-240,-240
2022-23,3/7/23,UTA,8.5,282,282
2022-23,3/7/23,MEM,1.5,-100,-100
2022-23,3/8/23,ATL,-3,-150,-150
2022-23,3/8/23,CLE,-2.5,-140,-140
2022-23,3/8/23,DAL,-1,-115,-115
2022-23,3/8/23,POR,9.5,355,355
2022-23,3/8/23,OKC,12.5,568,568
2022-23,3/8/23,CHI,8,265,265
2022-23,3/8/23,TOR,3.5,145,145
2022-23,3/9/23,CHO,-3.5,-162,-162
2022-23,3/9/23,HOU,9.5,343,343
2022-23,3/9/23,UTA,3.5,139,139
2022-23,3/9/23,GSW,-2,-130,-130
2022-23,3/9/23,BRK,13,600,600
2022-23,3/9/23,NYK,3.5,142,142
2022-23,3/10/23,ATL,-1.5,-123,-123
2022-23,3/10/23,POR,8.5,290,290
2022-23,3/10/23,CLE,-1.5,-124,-124
2022-23,3/10/23,DEN,-12,-750,-750
2022-23,3/10/23,TOR,1,-105,-105
2022-23,3/11/23,MIL,3.5,142,142
2022-23,3/11/23,OKC,0,-111,-111
2022-23,3/11/23,SAC,3.5,142,142
2022-23,3/12/23,BRK,8.5,290,290
2022-23,3/12/23,CLE,-8,-327,-327
2022-23,3/12/23,WAS,8,270,270
2022-23,3/12/23,OKC,-3,-155,-155
2022-23,3/12/23,POR,1.5,108,108
2022-23,3/12/23,NYK,2.5,120,120
2022-23,3/13/23,IND,-2.5,0,0
2022-23,3/13/23,UTA,7.5,242,242
2022-23,3/13/23,MEM,-1,0,0
2022-23,3/13/23,MIN,5,175,175
2022-23,3/13/23,BOS,-13,-1000,-1000
2022-23,3/13/23,MIL,-1.5,0,0
2022-23,3/13/23,PHX,4.5,165,165
2022-23,3/14/23,DET,11.5,462,462
2022-23,3/14/23,CLE,-7.5,-306,-306
2022-23,3/14/23,DEN,1,-100,-100
2022-23,3/14/23,ORL,-6,-220,-220
2022-23,3/14/23,LAL,0,-110,-110
2022-23,3/14/23,BRK,1.5,100,100
2022-23,3/14/23,NYK,-2.5,-140,-140
2022-23,3/14/23,MIL,-1,-125,-125
2022-23,3/15/23,PHI,-2.5,-142,-142
2022-23,3/15/23,MEM,4,150,150
2022-23,3/15/23,LAL,-3,-147,-147
2022-23,3/15/23,SAC,-1,-115,-115
2022-23,3/15/23,BOS,-5,-205,-205
2022-23,3/15/23,DAL,-5.5,-217,-217
2022-23,3/15/23,GSW,3,130,130
2022-23,3/16/23,DEN,-12.5,-850,-850
2022-23,3/16/23,SAC,2.5,120,120
2022-23,3/16/23,OKC,5.5,190,190
2022-23,3/16/23,ORL,7,230,230
2022-23,3/17/23,PHI,-10,-472,-472
2022-23,3/17/23,WAS,6,200,200
2022-23,3/17/23,GSW,3,115,115
2022-23,3/17/23,ORL,-6,-235,-235
2022-23,3/17/23,MEM,-8,-330,-330
2022-23,3/17/23,MIN,3,130,130
2022-23,3/17/23,BOS,-4,-175,-175
2022-23,3/17/23,DAL,5,180,180
2022-23,3/18/23,DEN,-2,-130,-130
2022-23,3/18/23,ORL,7,250,250
2022-23,3/18/23,PHI,-6,-235,-235
2022-23,3/18/23,MIN,9.5,360,360
2022-23,3/18/23,SAC,-2.5,-140,-140
2022-23,3/18/23,MIA,-4,-160,-160
2022-23,3/18/23,GSW,4,155,155
2022-23,3/18/23,BOS,-4.5,-190,-190
2022-23,3/19/23,PHX,1.5,105,105
2022-23,3/19/23,DEN,-1.5,-125,-125
2022-23,3/19/23,ATL,-8.5,-410,-410
2022-23,3/19/23,MIA,-8.5,-400,-400
2022-23,3/19/23,ORL,-5,-211,-211
2022-23,3/19/23,TOR,9.5,350,350
2022-23,3/19/23,LAC,-4,-150,-150
2022-23,3/19/23,ORL,6,195,195
2022-23,3/20/23,IND,-1.5,-125,-125
2022-23,3/20/23,CHI,7.5,245,245
2022-23,3/20/23,MIN,8.5,278,278
2022-23,3/20/23,DAL,2,115,115
2022-23,3/20/23,GSW,-10.5,-500,-500
2022-23,3/20/23,SAC,-5,-203,-203
2022-23,3/21/23,WAS,1.5,-100,-100
2022-23,3/21/23,DET,13.5,655,655
2022-23,3/21/23,CLE,-3,-150,-150
2022-23,3/21/23,SAS,11.5,455,455
2022-23,3/21/23,BOS,-4.5,-188,-188
2022-23,3/21/23,OKC,6.5,210,210
2022-23,3/22/23,DEN,-6.5,-260,-260
2022-23,3/22/23,NYK,1.5,105,105
2022-23,3/22/23,IND,8,272,272
2022-23,3/22/23,GSW,-2,-131,-131
2022-23,3/22/23,SAS,17.5,1000,1000
2022-23,3/22/23,HOU,13.5,700,700
2022-23,3/22/23,PHI,-3.5,-160,-160
2022-23,3/22/23,ATL,4.5,162,162
2022-23,3/22/23,POR,5,170,170
2022-23,3/22/23,PHX,-1,-117,-117
2022-23,3/23/23,NYK,-3.5,-162,-162
2022-23,3/23/23,CLE,-4,-170,-170
2022-23,3/23/23,CHO,9,300,300
2022-23,3/23/23,OKC,4,155,155
2022-23,3/24/23,SAS,7,235,235
2022-23,3/24/23,IND,12,515,515
2022-23,3/24/23,DET,12.5,575,575
2022-23,3/24/23,HOU,13,630,630
2022-23,3/24/23,CHO,13.5,675,675
2022-23,3/24/23,MIL,-9,-400,-400
2022-23,3/24/23,CHI,-2.5,-135,-135
2022-23,3/24/23,PHX,4.5,165,165
2022-23,3/24/23,PHI,6,195,195
2022-23,3/24/23,OKC,5.5,185,185
2022-23,3/25/23,IND,9,330,330
2022-23,3/25/23,BRK,5.5,180,180
2022-23,3/25/23,MIL,2.5,118,118
2022-23,3/25/23,PHI,1,-105,-105
2022-23,3/25/23,UTA,7.5,280,280
2022-23,3/25/23,ORL,5,170,170
2022-23,3/26/23,DAL,-10,-470,-470
2022-23,3/26/23,CHI,3.5,142,142
2022-23,3/26/23,SAS,16,875,875
2022-23,3/26/23,BRK,2,115,115
2022-23,3/26/23,HOU,14,720,720
2022-23,3/26/23,MEM,-2,-135,-135
2022-23,3/26/23,WAS,10,360,360
2022-23,3/26/23,OKC,-8,-335,-335
2022-23,3/26/23,MIN,6.5,228,228
2022-23,3/27/23,DAL,1,-105,-105
2022-23,3/27/23,MIL,-16.5,-1800,-1800
2022-23,3/27/23,HOU,12.5,588,588
2022-23,3/27/23,PHX,-6.5,-255,-255
2022-23,3/27/23,PHI,5,175,175
2022-23,3/27/23,ORL,-9.5,-437,-437
2022-23,3/27/23,MIN,5,175,175
2022-23,3/27/23,CHI,3.5,145,145
2022-23,3/28/23,BOS,-11,-597,-597
2022-23,3/28/23,MIA,4,151,151
2022-23,3/28/23,CLE,1,-102,-102
2022-23,3/28/23,CHO,9,320,320
2022-23,3/28/23,ORL,7,240,240
2022-23,3/28/23,ORL,8.5,290,290
2022-23,3/29/23,MIL,-11.5,-629,-629
2022-23,3/29/23,HOU,12,525,525
2022-23,3/29/23,MIA,4,152,152
2022-23,3/29/23,DAL,4.5,160,160
2022-23,3/29/23,LAL,-2,-135,-135
2022-23,3/29/23,LAC,4.5,162,162
2022-23,3/29/23,DET,11,455,455
2022-23,3/29/23,UTA,-5,-202,-202
2022-23,3/29/23,MIN,6,195,195
2022-23,3/29/23,SAC,-14,-974,-974
2022-23,3/30/23,BOS,2.5,116,116
2022-23,3/30/23,ORL,2,110,110
2022-23,3/31/23,CHI,-9.5,-426,-426
2022-23,3/31/23,TOR,5,175,175
2022-23,3/31/23,OKC,-2.5,-140,-140
2022-23,3/31/23,ORL,0,-110,-110
2022-23,3/31/23,NYK,3.5,145,145
2022-23,3/31/23,UTA,13.5,653,653
